geography_level,geography_name,survey_year,demographic_variable,demographic_group,pct_active,pct_fairly_active,pct_inactive,sample_size
borough,City of London,2018-19,IMD10,IMD decile 9,84.5,8.0,7.5,134
borough,Croydon,2018-19,IMD10,IMD decile 1,40.5,15.7,43.8,40
borough,Croydon,2018-19,IMD10,IMD decile 2,57.7,17.3,25.0,77
borough,Croydon,2018-19,IMD10,IMD decile 3,67.5,14.2,18.3,93
borough,Croydon,2018-19,IMD10,IMD decile 4,72.8,12.8,14.4,55
borough,Croydon,2018-19,IMD10,IMD decile 5,59.8,13.3,26.9,54
borough,Croydon,2018-19,IMD10,IMD decile 7,71.6,7.5,20.9,45
borough,Croydon,2018-19,IMD10,IMD decile 8,72.2,9.2,18.7,39
borough,Croydon,2018-19,IMD10,IMD decile 9,58.7,15.3,25.9,42
borough,Ealing,2018-19,IMD10,IMD decile 1,50.0,8.6,41.4,53
borough,Ealing,2018-19,IMD10,IMD decile 2,43.8,26.3,29.9,114
borough,Ealing,2018-19,IMD10,IMD decile 3,71.3,9.6,19.1,74
borough,Ealing,2018-19,IMD10,IMD decile 4,69.0,6.3,24.8,51
borough,Ealing,2018-19,IMD10,IMD decile 5,66.3,18.4,15.2,75
borough,Ealing,2018-19,IMD10,IMD decile 6,59.7,14.4,25.9,30
borough,Ealing,2018-19,IMD10,IMD decile 8,76.3,6.2,17.5,45
borough,Ealing,2018-19,IMD10,IMD decile 9,80.1,11.2,8.6,33
borough,Enfield,2018-19,IMD10,IMD decile 1,55.6,9.5,34.9,59
borough,Enfield,2018-19,IMD10,IMD decile 2,71.0,13.4,15.6,107
borough,Enfield,2018-19,IMD10,IMD decile 3,50.3,21.8,27.9,50
borough,Enfield,2018-19,IMD10,IMD decile 4,70.6,7.9,21.5,65
borough,Enfield,2018-19,IMD10,IMD decile 5,81.5,10.7,7.9,56
borough,Enfield,2018-19,IMD10,IMD decile 6,75.3,13.0,11.7,57
borough,Enfield,2018-19,IMD10,IMD decile 7,71.0,16.5,12.5,55
borough,Greenwich,2018-19,IMD10,IMD decile 1,59.0,13.6,27.4,44
borough,Greenwich,2018-19,IMD10,IMD decile 2,49.4,17.0,33.6,110
borough,Greenwich,2018-19,IMD10,IMD decile 3,61.6,9.8,28.7,98
borough,Greenwich,2018-19,IMD10,IMD decile 4,60.1,28.7,11.3,57
borough,Greenwich,2018-19,IMD10,IMD decile 5,76.7,7.9,15.4,79
borough,Greenwich,2018-19,IMD10,IMD decile 6,78.1,8.8,13.2,50
borough,Greenwich,2018-19,IMD10,IMD decile 7,79.6,10.8,9.7,31
borough,Hackney,2018-19,IMD10,IMD decile 1,58.6,11.5,30.0,162
borough,Hackney,2018-19,IMD10,IMD decile 2,73.8,7.8,18.4,216
borough,Hackney,2018-19,IMD10,IMD decile 3,70.8,7.6,21.6,76
borough,Hackney,2018-19,IMD10,IMD decile 4,65.4,20.4,14.3,35
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 1,60.0,15.6,24.4,58
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 2,72.0,6.9,21.1,102
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 3,68.7,7.8,23.5,81
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 4,76.7,10.9,12.4,84
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 5,73.2,7.4,19.4,64
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 6,89.8,1.4,8.8,35
borough,Hammersmith and Fulham,2018-19,IMD10,IMD decile 7,79.7,8.7,11.7,57
borough,Haringey,2018-19,IMD10,IMD decile 1,51.7,16.9,31.5,121
borough,Haringey,2018-19,IMD10,IMD decile 2,69.8,9.9,20.3,103
borough,Haringey,2018-19,IMD10,IMD decile 3,70.5,11.8,17.6,85
borough,Haringey,2018-19,IMD10,IMD decile 4,87.7,4.8,7.5,30
borough,Haringey,2018-19,IMD10,IMD decile 5,77.9,4.9,17.2,52
borough,Haringey,2018-19,IMD10,IMD decile 6,78.6,9.5,11.8,42
borough,Haringey,2018-19,IMD10,IMD decile 8,75.9,12.9,11.2,37
borough,Harrow,2018-19,IMD10,IMD decile 10,57.0,19.8,23.1,43
borough,Harrow,2018-19,IMD10,IMD decile 4,80.8,8.5,10.8,57
borough,Harrow,2018-19,IMD10,IMD decile 5,65.7,8.7,25.6,73
borough,Harrow,2018-19,IMD10,IMD decile 6,59.0,9.7,31.3,91
borough,Harrow,2018-19,IMD10,IMD decile 7,56.2,11.3,32.5,92
borough,Harrow,2018-19,IMD10,IMD decile 8,77.5,4.8,17.7,33
borough,Harrow,2018-19,IMD10,IMD decile 9,60.4,25.0,14.6,60
borough,Havering,2018-19,IMD10,IMD decile 10,59.7,7.2,33.1,32
borough,Havering,2018-19,IMD10,IMD decile 2,60.3,10.4,29.3,61
borough,Havering,2018-19,IMD10,IMD decile 3,76.1,5.0,18.9,41
borough,Havering,2018-19,IMD10,IMD decile 4,65.5,17.4,17.1,47
borough,Havering,2018-19,IMD10,IMD decile 5,63.2,13.9,22.8,56
borough,Havering,2018-19,IMD10,IMD decile 6,68.4,14.3,17.3,67
borough,Havering,2018-19,IMD10,IMD decile 7,61.9,7.0,31.2,65
borough,Havering,2018-19,IMD10,IMD decile 8,67.5,14.3,18.2,54
borough,Havering,2018-19,IMD10,IMD decile 9,64.9,13.2,21.9,58
borough,Hillingdon,2018-19,IMD10,IMD decile 10,73.0,6.8,20.2,38
borough,Hillingdon,2018-19,IMD10,IMD decile 2,59.2,11.4,29.4,85
borough,Hillingdon,2018-19,IMD10,IMD decile 3,74.1,11.4,14.5,63
borough,Hillingdon,2018-19,IMD10,IMD decile 4,45.3,19.5,35.2,66
borough,Hillingdon,2018-19,IMD10,IMD decile 5,49.3,22.9,27.9,51
borough,Hillingdon,2018-19,IMD10,IMD decile 6,65.5,11.4,23.1,41
borough,Hillingdon,2018-19,IMD10,IMD decile 7,63.8,21.6,14.5,49
borough,Hillingdon,2018-19,IMD10,IMD decile 8,63.3,6.9,29.8,47
borough,Hillingdon,2018-19,IMD10,IMD decile 9,62.5,18.2,19.3,64
borough,Hounslow,2018-19,IMD10,IMD decile 2,56.7,11.2,32.1,86
borough,Hounslow,2018-19,IMD10,IMD decile 3,59.9,13.0,27.1,117
borough,Hounslow,2018-19,IMD10,IMD decile 4,69.8,8.0,22.2,87
borough,Hounslow,2018-19,IMD10,IMD decile 5,65.8,12.0,22.2,107
borough,Hounslow,2018-19,IMD10,IMD decile 6,75.2,14.3,10.6,53
borough,Hounslow,2018-19,IMD10,IMD decile 7,66.9,18.8,14.3,34
borough,Islington,2018-19,IMD10,IMD decile 1,67.5,7.1,25.3,140
borough,Islington,2018-19,IMD10,IMD decile 2,74.4,10.4,15.2,148
borough,Islington,2018-19,IMD10,IMD decile 3,84.0,4.0,12.0,125
borough,Islington,2018-19,IMD10,IMD decile 4,76.2,10.7,13.0,44
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 1,57.2,9.0,33.8,86
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 2,70.7,2.2,27.1,61
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 3,57.9,21.8,20.4,81
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 4,83.8,3.6,12.6,33
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 5,89.4,2.5,8.1,59
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 6,69.4,10.5,20.1,71
borough,Kensington and Chelsea,2018-19,IMD10,IMD decile 7,76.8,10.8,12.3,72
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 10,72.9,8.1,18.9,64
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 5,54.1,33.9,12.0,45
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 6,61.5,19.1,19.3,68
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 7,74.2,11.7,14.1,103
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 8,73.4,12.3,14.3,82
borough,Kingston upon Thames,2018-19,IMD10,IMD decile 9,83.1,5.4,11.5,100
borough,Lambeth,2018-19,IMD10,IMD decile 1,65.4,9.5,25.1,58
borough,Lambeth,2018-19,IMD10,IMD decile 2,68.0,3.7,28.3,161
borough,Lambeth,2018-19,IMD10,IMD decile 3,74.5,15.4,10.0,126
borough,Lambeth,2018-19,IMD10,IMD decile 4,81.8,4.7,13.5,75
borough,Lambeth,2018-19,IMD10,IMD decile 5,70.6,10.2,19.2,47
borough,Lewisham,2018-19,IMD10,IMD decile 1,70.6,8.2,21.2,61
borough,Lewisham,2018-19,IMD10,IMD decile 2,72.3,10.3,17.4,154
borough,Lewisham,2018-19,IMD10,IMD decile 3,76.8,3.7,19.5,106
borough,Lewisham,2018-19,IMD10,IMD decile 4,78.0,9.7,12.3,97
borough,Lewisham,2018-19,IMD10,IMD decile 5,54.3,17.1,28.6,41
borough,Lewisham,2018-19,IMD10,IMD decile 6,61.6,21.8,16.6,37
borough,Merton,2018-19,IMD10,IMD decile 10,73.8,15.5,10.7,77
borough,Merton,2018-19,IMD10,IMD decile 2,81.0,7.0,12.0,31
borough,Merton,2018-19,IMD10,IMD decile 3,72.8,10.6,16.5,44
borough,Merton,2018-19,IMD10,IMD decile 5,72.2,9.7,18.1,43
borough,Merton,2018-19,IMD10,IMD decile 6,56.7,14.8,28.5,67
borough,Merton,2018-19,IMD10,IMD decile 7,73.5,11.8,14.6,47
borough,Merton,2018-19,IMD10,IMD decile 8,74.4,12.2,13.3,71
borough,Merton,2018-19,IMD10,IMD decile 9,60.7,12.5,26.7,105
borough,Newham,2018-19,IMD10,IMD decile 1,52.1,13.6,34.3,132
borough,Newham,2018-19,IMD10,IMD decile 2,63.1,12.6,24.3,230
borough,Newham,2018-19,IMD10,IMD decile 3,54.0,7.1,38.9,93
borough,Redbridge,2018-19,IMD10,IMD decile 2,49.8,13.8,36.4,51
borough,Redbridge,2018-19,IMD10,IMD decile 3,51.6,16.9,31.6,110
borough,Redbridge,2018-19,IMD10,IMD decile 4,66.8,9.3,24.0,77
borough,Redbridge,2018-19,IMD10,IMD decile 5,61.8,16.2,22.0,79
borough,Redbridge,2018-19,IMD10,IMD decile 6,60.1,26.3,13.7,44
borough,Redbridge,2018-19,IMD10,IMD decile 7,73.9,5.9,20.2,60
borough,Redbridge,2018-19,IMD10,IMD decile 8,85.6,0.0,14.4,31
borough,Richmond upon Thames,2018-19,IMD10,IMD decile 10,83.9,2.3,13.8,71
borough,Richmond upon Thames,2018-19,IMD10,IMD decile 6,83.4,7.2,9.4,50
borough,Richmond upon Thames,2018-19,IMD10,IMD decile 7,72.2,8.5,19.3,60
borough,Richmond upon Thames,2018-19,IMD10,IMD decile 8,77.3,9.6,13.0,130
borough,Richmond upon Thames,2018-19,IMD10,IMD decile 9,69.6,14.0,16.4,145
borough,Southwark,2018-19,IMD10,IMD decile 1,56.2,10.2,33.6,91
borough,Southwark,2018-19,IMD10,IMD decile 2,65.5,4.9,29.6,158
borough,Southwark,2018-19,IMD10,IMD decile 3,80.3,7.1,12.6,65
borough,Southwark,2018-19,IMD10,IMD decile 4,74.7,7.2,18.1,81
borough,Southwark,2018-19,IMD10,IMD decile 5,82.8,8.9,8.4,31
borough,Sutton,2018-19,IMD10,IMD decile 10,68.4,18.5,13.1,56
borough,Sutton,2018-19,IMD10,IMD decile 2,54.6,7.3,38.1,35
borough,Sutton,2018-19,IMD10,IMD decile 3,57.4,20.2,22.4,38
borough,Sutton,2018-19,IMD10,IMD decile 4,80.0,2.8,17.1,47
borough,Sutton,2018-19,IMD10,IMD decile 5,76.5,11.5,11.9,45
borough,Sutton,2018-19,IMD10,IMD decile 6,77.7,12.3,10.1,80
borough,Sutton,2018-19,IMD10,IMD decile 7,74.1,11.1,14.8,60
borough,Sutton,2018-19,IMD10,IMD decile 8,77.7,6.1,16.2,74
borough,Sutton,2018-19,IMD10,IMD decile 9,69.5,10.0,20.5,85
borough,Tower Hamlets,2018-19,IMD10,IMD decile 1,63.2,8.8,28.0,229
borough,Tower Hamlets,2018-19,IMD10,IMD decile 2,76.4,6.6,17.0,118
borough,Tower Hamlets,2018-19,IMD10,IMD decile 3,62.5,25.6,11.8,71
borough,Tower Hamlets,2018-19,IMD10,IMD decile 4,79.8,4.5,15.7,39
borough,Tower Hamlets,2018-19,IMD10,IMD decile 6,67.3,4.5,28.2,30
borough,Waltham Forest,2018-19,IMD10,IMD decile 1,58.6,5.0,36.4,61
borough,Waltham Forest,2018-19,IMD10,IMD decile 2,71.6,6.1,22.2,176
borough,Waltham Forest,2018-19,IMD10,IMD decile 3,67.7,16.0,16.2,117
borough,Waltham Forest,2018-19,IMD10,IMD decile 4,77.8,16.4,5.8,75
borough,Wandsworth,2018-19,IMD10,IMD decile 2,72.8,8.9,18.3,45
borough,Wandsworth,2018-19,IMD10,IMD decile 3,85.1,4.3,10.6,79
borough,Wandsworth,2018-19,IMD10,IMD decile 4,87.4,5.1,7.5,66
borough,Wandsworth,2018-19,IMD10,IMD decile 5,79.6,9.7,10.7,68
borough,Wandsworth,2018-19,IMD10,IMD decile 6,74.6,13.1,12.3,79
borough,Wandsworth,2018-19,IMD10,IMD decile 7,88.1,3.4,8.5,48
borough,Wandsworth,2018-19,IMD10,IMD decile 8,81.2,1.5,17.4,44
borough,Wandsworth,2018-19,IMD10,IMD decile 9,74.3,13.7,11.9,49
borough,Westminster,2018-19,IMD10,IMD decile 1,60.3,10.0,29.7,102
borough,Westminster,2018-19,IMD10,IMD decile 2,78.3,6.8,15.0,108
borough,Westminster,2018-19,IMD10,IMD decile 3,72.2,12.6,15.2,83
borough,Westminster,2018-19,IMD10,IMD decile 4,77.7,5.1,17.2,56
borough,Westminster,2018-19,IMD10,IMD decile 5,70.2,6.4,23.3,81
borough,Westminster,2018-19,IMD10,IMD decile 6,65.7,9.0,25.3,46
London-wide,London-wide,2018-19,LondInOut,Inner London,70.4,9.7,19.9,6721
London-wide,London-wide,2018-19,LondInOut,Outer London,64.2,12.6,23.2,9427
borough,Barking and Dagenham,2018-19,LondInOut,Outer London,50.1,10.3,39.6,494
borough,Barnet,2018-19,LondInOut,Outer London,60.7,15.1,24.2,471
borough,Bexley,2018-19,LondInOut,Outer London,63.9,10.6,25.5,489
borough,Brent,2018-19,LondInOut,Outer London,57.6,12.1,30.4,502
borough,Bromley,2018-19,LondInOut,Outer London,70.6,9.8,19.6,487
borough,Camden,2018-19,LondInOut,Inner London,69.6,13.7,16.7,491
borough,City of London,2018-19,LondInOut,Inner London,82.6,6.2,11.2,259
borough,Croydon,2018-19,LondInOut,Outer London,62.8,13.7,23.6,487
borough,Ealing,2018-19,LondInOut,Outer London,59.1,15.7,25.2,490
borough,Enfield,2018-19,LondInOut,Outer London,68.5,12.6,18.8,492
borough,Greenwich,2018-19,LondInOut,Outer London,63.7,14.0,22.3,486
borough,Hackney,2018-19,LondInOut,Inner London,67.6,10.2,22.3,497
borough,Hammersmith and Fulham,2018-19,LondInOut,Inner London,73.1,8.9,18.1,506
borough,Haringey,2018-19,LondInOut,Inner London,68.9,11.4,19.8,495
borough,Harrow,2018-19,LondInOut,Outer London,63.9,12.1,24.0,482
borough,Havering,2018-19,LondInOut,Outer London,64.9,11.9,23.2,507
borough,Hillingdon,2018-19,LondInOut,Outer London,60.1,15.3,24.6,506
borough,Hounslow,2018-19,LondInOut,Outer London,64.4,11.7,23.9,523
borough,Islington,2018-19,LondInOut,Inner London,75.3,8.1,16.6,491
borough,Kensington and Chelsea,2018-19,LondInOut,Inner London,69.6,9.6,20.8,481
borough,Kingston upon Thames,2018-19,LondInOut,Outer London,71.3,13.1,15.7,502
borough,Lambeth,2018-19,LondInOut,Inner London,72.9,8.5,18.6,499
borough,Lewisham,2018-19,LondInOut,Inner London,72.2,9.7,18.1,512
borough,Merton,2018-19,LondInOut,Outer London,68.6,12.0,19.4,511
borough,Newham,2018-19,LondInOut,Inner London,58.6,12.0,29.4,481
borough,Redbridge,2018-19,LondInOut,Outer London,60.3,14.9,24.8,486
borough,Richmond upon Thames,2018-19,LondInOut,Outer London,75.1,9.6,15.3,506
borough,Southwark,2018-19,LondInOut,Inner London,70.1,7.1,22.8,503
borough,Sutton,2018-19,LondInOut,Outer London,71.3,10.9,17.8,534
borough,Tower Hamlets,2018-19,LondInOut,Inner London,67.9,10.3,21.8,510
borough,Waltham Forest,2018-19,LondInOut,Outer London,69.4,10.3,20.2,472
borough,Wandsworth,2018-19,LondInOut,Inner London,79.6,7.8,12.6,495
borough,Westminster,2018-19,LondInOut,Inner London,71.1,8.5,20.4,501
London-wide,London-wide,2018-19,Maternity_pop,No,66.9,11.4,21.7,14596
London-wide,London-wide,2018-19,Maternity_pop,Yes,65.4,11.0,23.6,1552
London-wide,London-wide,2018-19,NSSEC5,Aged <16 or 75+,47.3,13.3,39.3,1230
London-wide,London-wide,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,75.1,10.1,14.8,9331
London-wide,London-wide,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,64.2,13.1,22.7,2729
London-wide,London-wide,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,52.6,12.4,35.0,1451
London-wide,London-wide,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,69.6,10.9,19.5,1407
borough,Barking and Dagenham,2018-19,NSSEC5,Aged <16 or 75+,28.8,8.8,62.4,34
borough,Barking and Dagenham,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,55.0,13.3,31.7,195
borough,Barking and Dagenham,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,58.7,10.5,30.8,114
borough,Barking and Dagenham,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,39.1,9.1,51.8,95
borough,Barking and Dagenham,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,54.2,7.9,37.9,56
borough,Barnet,2018-19,NSSEC5,Aged <16 or 75+,50.7,17.0,32.3,45
borough,Barnet,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,67.6,13.1,19.3,269
borough,Barnet,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,55.2,27.0,17.8,78
borough,Barnet,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,37.5,13.6,48.8,42
borough,Barnet,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,78.0,6.4,15.6,37
borough,Bexley,2018-19,NSSEC5,Aged <16 or 75+,59.5,6.9,33.6,31
borough,Bexley,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,78.5,6.5,15.0,239
borough,Bexley,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,60.3,13.3,26.5,118
borough,Bexley,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,38.9,14.4,46.7,55
borough,Bexley,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,68.8,11.6,19.6,46
borough,Brent,2018-19,NSSEC5,Aged <16 or 75+,32.5,8.1,59.4,37
borough,Brent,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,65.2,13.5,21.3,274
borough,Brent,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,44.5,14.8,40.8,78
borough,Brent,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,58.3,11.4,30.3,53
borough,Brent,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,62.6,9.1,28.3,60
borough,Bromley,2018-19,NSSEC5,Aged <16 or 75+,49.5,15.4,35.1,46
borough,Bromley,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,77.2,8.5,14.3,294
borough,Bromley,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,69.9,11.4,18.6,93
borough,Bromley,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,50.8,9.6,39.6,30
borough,Camden,2018-19,NSSEC5,Aged <16 or 75+,50.9,16.9,32.2,58
borough,Camden,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,78.4,12.5,9.2,287
borough,Camden,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,83.0,1.3,15.6,48
borough,Camden,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,45.9,13.8,40.3,33
borough,Camden,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,66.1,18.9,14.9,65
borough,City of London,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,82.7,7.9,9.4,187
borough,Croydon,2018-19,NSSEC5,Aged <16 or 75+,46.6,18.3,35.1,50
borough,Croydon,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,73.6,10.2,16.2,246
borough,Croydon,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,64.9,12.8,22.3,99
borough,Croydon,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,47.5,16.7,35.8,49
borough,Croydon,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,61.8,17.3,21.0,43
borough,Ealing,2018-19,NSSEC5,Aged <16 or 75+,50.2,15.0,34.7,45
borough,Ealing,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,75.4,8.9,15.7,254
borough,Ealing,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,50.5,19.1,30.5,87
borough,Ealing,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,48.5,25.0,26.5,62
borough,Ealing,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,56.4,12.7,30.9,42
borough,Enfield,2018-19,NSSEC5,Aged <16 or 75+,40.2,14.3,45.5,50
borough,Enfield,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,72.3,13.0,14.7,257
borough,Enfield,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,69.3,14.4,16.3,83
borough,Enfield,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,66.5,6.5,27.0,52
borough,Enfield,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,74.3,14.4,11.3,50
borough,Greenwich,2018-19,NSSEC5,Aged <16 or 75+,50.5,19.3,30.3,37
borough,Greenwich,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,73.1,11.7,15.3,277
borough,Greenwich,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,54.3,20.6,25.0,89
borough,Greenwich,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,62.5,4.6,32.9,47
borough,Greenwich,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,61.4,18.3,20.3,36
borough,Hackney,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,77.3,7.5,15.1,313
borough,Hackney,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,74.3,3.0,22.7,61
borough,Hackney,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,37.8,20.6,41.6,51
borough,Hackney,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,66.9,15.0,18.2,46
borough,Hammersmith and Fulham,2018-19,NSSEC5,Aged <16 or 75+,36.7,3.5,59.8,41
borough,Hammersmith and Fulham,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,81.6,9.9,8.4,312
borough,Hammersmith and Fulham,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,73.0,8.5,18.5,75
borough,Hammersmith and Fulham,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,64.3,2.4,33.3,30
borough,Hammersmith and Fulham,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,72.4,12.6,15.0,48
borough,Haringey,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,72.4,12.9,14.8,319
borough,Haringey,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,67.6,10.5,21.9,65
borough,Haringey,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,54.7,10.1,35.2,43
borough,Haringey,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,73.2,9.2,17.6,45
borough,Harrow,2018-19,NSSEC5,Aged <16 or 75+,48.8,11.4,39.8,58
borough,Harrow,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,63.9,12.6,23.5,259
borough,Harrow,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,65.4,11.2,23.4,87
borough,Harrow,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,67.7,7.1,25.2,43
borough,Harrow,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,68.4,17.5,14.0,35
borough,Havering,2018-19,NSSEC5,Aged <16 or 75+,43.1,14.2,42.7,55
borough,Havering,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,73.3,13.8,12.9,247
borough,Havering,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,62.9,12.0,25.1,118
borough,Havering,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,52.7,11.2,36.1,47
borough,Havering,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,78.7,4.9,16.5,40
borough,Hillingdon,2018-19,NSSEC5,Aged <16 or 75+,55.3,8.1,36.6,50
borough,Hillingdon,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,69.6,11.2,19.1,257
borough,Hillingdon,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,58.9,15.8,25.3,114
borough,Hillingdon,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,52.6,22.0,25.4,47
borough,Hillingdon,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,51.3,20.4,28.3,38
borough,Hounslow,2018-19,NSSEC5,Aged <16 or 75+,37.7,3.2,59.1,32
borough,Hounslow,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,68.9,11.5,19.6,272
borough,Hounslow,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,59.5,13.6,26.9,106
borough,Hounslow,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,55.4,15.6,28.9,65
borough,Hounslow,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,80.3,7.6,12.1,48
borough,Islington,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,79.4,7.9,12.7,330
borough,Islington,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,73.0,9.1,18.0,63
borough,Islington,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,59.6,11.5,28.9,44
borough,Islington,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,82.0,5.6,12.4,41
borough,Kensington and Chelsea,2018-19,NSSEC5,Aged <16 or 75+,47.1,18.6,34.3,59
borough,Kensington and Chelsea,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,77.2,7.7,15.1,265
borough,Kensington and Chelsea,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,74.7,9.1,16.1,72
borough,Kensington and Chelsea,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,49.6,10.9,39.5,35
borough,Kensington and Chelsea,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,74.8,7.2,18.1,50
borough,Kingston upon Thames,2018-19,NSSEC5,Aged <16 or 75+,56.3,5.1,38.7,45
borough,Kingston upon Thames,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,79.8,11.8,8.4,297
borough,Kingston upon Thames,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,65.8,17.5,16.6,88
borough,Kingston upon Thames,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,55.0,12.0,33.0,36
borough,Kingston upon Thames,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,74.5,16.5,9.1,36
borough,Lambeth,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,77.3,7.6,15.1,332
borough,Lambeth,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,64.0,15.5,20.6,72
borough,Lambeth,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,73.1,9.6,17.2,33
borough,Lambeth,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,76.7,2.3,21.0,41
borough,Lewisham,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,79.8,10.9,9.3,338
