Respondent_Serial,term,halfterm,wt_gross,xSCHYR_5_2,xcluster,xstrata,xsurvey_year,Region_name,CSPNC,CSP_name,CSPNC2019,CSP_name2019,CountyCounc_2021,CountyCounc_2023,LDP_combined,LDP_proxy,STP_NC,Overall,Birthmonth_A,age_11,SCHYR_A,SCHYR_5_2,SEX_A,Urbanrural6,urbanrural2,IMDDECILE,IMD10_GR3,IMD_QUINTILE,IDACI_DECILE,IDACI10_GR3,IDACI_QUINTILE,CommNeed10,CommNeed10_GR3,Absence_Overall_GR4,Absence_Persistent_GR6,Daily_mile,ESL_GR10,ESL_GR5,Exclusions_Fixed_GR5,Exclusions_Permanent_GR4,FSM_elig_PC_GR6,FSM_take_PC_GR6,GypEth_GR5,Meetstandards_GR10,Meetstandards_GR4,ofstedrating,PrimaryCount_GR5,Progress8_GR,PupilCount_GR18,PupilTeacherRatio_GR5,Schoolestab,schoolreligion2,schoolreligion4,schoolreligion6,schoolselect2,Schoolsex2,Schoolsex3,SecondaryCount_GR5,PLLIKESP_A,PLLIKESP_A_gr,PLLIKESP_A_gr2,PLLIKEAC2_A,PLLIKEAC2_A_gr,PLLIKEAC2_A_gr2,PLEASY_A,PLEASY_A_gr2,SWIMLK_A,SWIMLK_A_gr2,SWIMLV_A_gr2,WELLHP4_A,TRAVEL_A1,TRAVEL_A2,TRAVEL_A3,TRAVEL_A4,TRAVEL_A5,TRAVEL_A6,WEEKSP1_A01,WEEKSP1_A02,WEEKSP1_A03,WEEKSP1_A04,WEEKSP1_A05,WEEKSP1_A06,WEEKSP1_A07,WEEKSP1_A08,WEEKSP1_A09,WEEKSP1_A12,WEEKAC1_A01,WEEKAC1_A02,WEEKAC1_A03,WEEKAC1_A04,WEEKAC1_A05,WEEKAC1_A06,WEEKAC1_A07,WEEKAC1_A08,WEEKAC1_A09,WEEKAC1_A10,WEEKAC1_A11,WEEKAC1_A12
1031859,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,1,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1031862,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,1,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-92,0,0
1031864,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,3,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,99,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,-92,0,0
1031865,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,1,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,5,-99,-99,2,1,2,3,99,3,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1031866,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,4,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-92,0,0
1031867,3,6,26.3947816666934,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,1,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,3,99,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,-92,0,0
1031868,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,-92,0,0
1031869,3,6,26.3947816666934,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,1,7,2,1,1,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,4,2,2,3,2,2,2,2,2,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-92,1,0
1031870,3,6,26.3947816666934,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,1,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-92,0,0
1031872,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,3,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,1,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99
1031874,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-92,0,0
1031939,3,6,24.4951093027497,1,362865,17181,6,7,34,34,34,34,21,-96,0,0,33,1,2,7,2,1,2,6,2,8,3,4,7,2,4,5,2,4,3,2,1,1,2,2,2,1,1,-1,-1,2,4,-1,4,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,3,99,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,-92,0,0
1009642,1,2,102.120472712208,1,367160,11500,6,8,42,42,42,42,-96,-96,0,0,8,1,4,5,1,1,2,3,1,10,3,5,10,3,5,6,2,3,3,2,2,1,2,1,1,1,1,9,4,2,4,-1,5,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-92,0,0
1012917,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,7,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,5,99,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-92,0,0
1016731,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1016733,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-92,0,0
1016738,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,5,-99,-99,5,-99,-99,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-92,0,0
1016739,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1016742,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-92,0,0
1016743,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-92,0,0
1016745,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-92,0,0
1016746,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-92,0,0
1016753,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-92,0,0
1016754,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,5,-99,-99,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-92,0,0
1016760,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-92,0,0
1016762,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-92,0,0
1016765,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-92,0,0
1016766,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-92,0,0
1016770,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,2,2,5,99,99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-92,1,0
1016771,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,5,99,99,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-92,0,0
1016894,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,5,99,99,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,-92,0,0
1016937,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,7,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,5,-99,-99,1,1,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-92,0,0
1016943,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-92,0,0
1016947,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1016948,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,6,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,-92,1,0
1016955,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,3,2,2,2,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-92,0,0
1016961,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,5,99,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-92,0,0
1016966,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,7,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-92,0,0
1016967,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,7,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,3,99,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-92,1,0
1016971,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,6,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-92,1,0
1016975,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,1,1,1,2,2,5,99,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-92,0,0
1016984,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,6,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,1,1,1,3,99,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-92,0,0
1016988,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,6,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,2,1,2,2,2,3,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-92,0,0
1016992,2,4,117.621715499967,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,2,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-92,0,0
1016998,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,6,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,5,-99,-99,5,-99,-99,2,2,5,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-92,0,0
1017121,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,7,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1017139,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,-92,0,0
1017608,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-92,0,0
1017811,2,4,117.32210974971,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,1,7,2,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-92,0,0
1018243,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-92,0,0
1018244,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-92,0,0
1018248,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1018249,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,-92,0,0
1018254,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-92,0,0
1018255,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-92,0,0
1018258,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,2,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,5,-99,-99,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-92,0,0
1018259,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1018268,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,6,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-92,0,0
1018269,2,4,99.9536443756041,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,4,5,1,1,2,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1018275,2,4,103.215761248468,1,366204,16399,6,8,4,4,4,4,-96,-96,0,0,41,1,3,5,1,1,1,1,1,1,1,1,2,1,1,6,2,4,5,1,10,5,1,1,4,4,-1,-1,-1,3,2,-1,2,4,1,2,4,6,1,1,1,1,2,1,2,2,1,2,2,2,3,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
