Respondent_Serial,Region_name,CSP_name,wt_gross,GEND3,SCHYR_5_2,eth6,Disab_All_POP,IMD_QUINTILE,IMDDECILE,urbanrural2,mins_modplus_everywhere_Week_ALL,mins_modplus_inschool_Week_ALL,mins_modplus_outschool_Week_ALL,Week_60plus_MP_ALL_GR4,DAYSNUMMPWK_everywhere,Days_60plus_MP_ALL,WellB_Happy,WellB_Lifesat,SchTrav_bcd_ACTIVE,Daily_mile,gender_label,year_band,ethnicity_label,meets_guideline
164414,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,390,250,140,3,6,4,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164416,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,240,65,175,3,6,0,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164417,7,15,73.4156304410401,3.0,3,2.0,1.0,5,10,1,825,200,625,1,7,7,8.0,-98.0,2,2.0,Other,Yr3-4,White Other,1.0
164439,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,715,220,495,2,6,2,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164445,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,385,0,385,3,1,6,7.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
164503,7,15,138.047659751006,2.0,1,1.0,2.0,5,10,1,1305,260,1045,1,7,7,-98.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
164519,7,15,79.6074810508477,1.0,3,1.0,1.0,5,10,1,485,175,310,2,7,2,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164520,7,15,73.4156304410401,4.0,3,3.0,3.0,5,10,1,265,65,200,3,7,2,8.0,-98.0,2,2.0,,Yr3-4,Mixed,0.0
164521,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,645,205,440,2,4,4,5.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164522,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,545,65,480,2,5,6,6.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164523,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,645,260,385,2,7,6,3.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164524,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,510,65,445,2,7,6,10.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164525,7,15,67.7053828668858,2.0,3,1.0,3.0,5,10,1,0,0,0,4,0,0,8.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164526,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,700,110,590,2,5,5,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164527,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,65,15,50,4,0,0,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
164528,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,315,90,225,3,3,1,4.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
164529,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,745,230,515,2,5,5,9.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164530,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,20,20,0,4,1,0,10.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
164531,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,1170,135,1035,1,7,7,6.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
164534,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,1045,225,820,1,7,7,10.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164535,7,15,73.4156304410401,,3,,,5,10,1,1855,245,1610,1,7,7,,-98.0,1,2.0,,Yr3-4,,1.0
164536,7,15,67.7053828668858,2.0,3,1.0,3.0,5,10,1,90,30,60,4,1,1,4.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
164537,7,15,79.6074810508477,1.0,3,1.0,2.0,5,10,1,165,40,125,4,1,1,7.0,-98.0,1,2.0,Boy,Yr3-4,White British,0.0
164538,7,15,67.7053828668858,2.0,3,2.0,2.0,5,10,1,650,165,485,2,6,3,7.0,-98.0,2,2.0,Girl,Yr3-4,White Other,1.0
164539,7,15,79.6074810508477,1.0,3,1.0,3.0,5,10,1,1720,285,1435,1,7,7,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164563,7,15,67.7053828668858,2.0,3,3.0,2.0,5,10,1,625,70,555,2,7,4,4.0,-98.0,1,2.0,Girl,Yr3-4,Mixed,1.0
164564,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,490,280,210,2,6,5,8.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
164565,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,940,260,680,1,7,7,9.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164566,7,15,79.6074810508477,1.0,3,1.0,1.0,5,10,1,1620,455,1165,1,7,7,8.0,-98.0,1,2.0,Boy,Yr3-4,White British,1.0
164569,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,830,150,680,2,6,6,7.0,-98.0,1,2.0,Girl,Yr3-4,White British,1.0
164570,7,15,67.7053828668858,2.0,3,1.0,3.0,5,10,1,130,45,85,4,2,1,3.0,-98.0,2,2.0,Girl,Yr3-4,White British,0.0
164571,7,15,67.7053828668858,2.0,3,1.0,3.0,5,10,1,1185,265,920,1,7,7,9.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
164574,7,15,67.7053828668858,2.0,3,1.0,2.0,5,10,1,40,15,25,4,5,0,5.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
171607,7,15,138.047659751006,2.0,1,1.0,2.0,5,10,1,435,160,275,2,5,4,-98.0,-98.0,3,2.0,Girl,Yr1-2,White British,1.0
175357,7,15,135.938337439097,1.0,1,1.0,2.0,5,10,1,985,360,625,1,7,7,-98.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
201918,7,11,104.541184608774,,2,,,1,1,1,555,235,320,2,5,5,,-98.0,1,2.0,,Yr1-2,,1.0
201922,7,11,104.541184608774,,2,,,1,1,1,195,15,180,4,1,3,,-98.0,2,2.0,,Yr1-2,,0.0
201935,7,11,104.541184608774,,2,,,1,1,1,2030,530,1500,1,7,7,,-98.0,1,2.0,,Yr1-2,,1.0
201936,7,11,104.541184608774,,2,,,1,1,1,2265,230,2035,1,7,7,,-98.0,2,2.0,,Yr1-2,,1.0
201943,7,11,104.541184608774,,2,,,1,1,1,1740,545,1195,1,7,7,,-98.0,1,2.0,,Yr1-2,,1.0
201947,7,11,104.541184608774,,2,,,1,1,1,175,175,0,4,5,0,,-98.0,1,2.0,,Yr1-2,,0.0
201949,7,11,104.541184608774,,2,,,1,1,1,660,90,570,1,5,7,,-98.0,1,2.0,,Yr1-2,,1.0
202086,7,11,104.541184608774,,2,,,1,1,1,65,15,50,4,1,0,,-98.0,2,2.0,,Yr1-2,,0.0
202088,7,11,104.541184608774,,2,,,1,1,1,55,55,0,4,1,0,,-98.0,2,2.0,,Yr1-2,,0.0
202089,7,11,104.541184608774,,2,,,1,1,1,40,15,25,4,1,0,,-98.0,2,2.0,,Yr1-2,,0.0
202090,7,11,104.541184608774,,2,,,1,1,1,60,60,0,4,1,0,,-98.0,1,2.0,,Yr1-2,,0.0
202099,7,11,104.541184608774,,2,,,1,1,1,100,25,75,4,2,0,,-98.0,1,2.0,,Yr1-2,,0.0
204412,7,11,101.444785543468,2.0,2,1.0,2.0,1,1,1,0,0,0,4,0,0,6.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
205070,7,11,101.444785543468,2.0,2,1.0,2.0,1,1,1,345,120,225,3,7,3,10.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
249553,7,11,101.444785543468,2.0,2,1.0,3.0,1,1,1,30,0,30,4,1,0,3.0,-98.0,1,2.0,Girl,Yr1-2,White British,0.0
254042,7,12,61.4196483804047,2.0,3,1.0,2.0,4,8,2,425,60,365,2,6,4,2.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
254044,7,12,61.4196483804047,2.0,3,1.0,2.0,4,8,2,520,95,425,2,5,5,8.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
254051,7,12,61.4196483804047,2.0,3,1.0,4.0,4,8,2,465,140,325,2,6,4,4.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
254073,7,12,66.5997646495569,,3,,,4,8,2,1015,40,975,1,7,7,,-98.0,2,2.0,,Yr3-4,,1.0
273487,7,12,66.5997646495569,3.0,3,3.0,4.0,4,8,2,-96,-96,-96,1,7,7,10.0,-98.0,1,2.0,Other,Yr3-4,Mixed,0.0
273505,7,12,61.4196483804047,2.0,3,1.0,4.0,4,8,2,895,440,455,2,7,5,9.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
273520,7,12,72.2167671214927,1.0,3,1.0,2.0,4,8,2,670,275,395,2,5,4,7.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
273528,7,12,72.2167671214927,1.0,3,1.0,2.0,4,8,2,2020,795,1225,1,7,7,3.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
273541,7,12,66.5997646495569,3.0,3,1.0,3.0,4,8,2,1750,245,1505,1,7,7,10.0,-98.0,2,2.0,Other,Yr3-4,White British,1.0
273545,7,12,61.4196483804047,2.0,3,3.0,2.0,4,8,2,335,90,245,3,7,1,10.0,-98.0,2,2.0,Girl,Yr3-4,Mixed,0.0
273551,7,12,61.4196483804047,2.0,3,1.0,3.0,4,8,2,75,30,45,4,4,0,5.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
273553,7,12,72.2167671214927,1.0,3,1.0,3.0,4,8,2,2165,550,1615,1,7,7,9.0,-98.0,2,2.0,Boy,Yr3-4,White British,1.0
273564,7,12,61.4196483804047,2.0,3,1.0,2.0,4,8,2,90,45,45,4,6,1,5.0,-98.0,1,2.0,Girl,Yr3-4,White British,0.0
273576,7,12,61.4196483804047,2.0,3,1.0,4.0,4,8,2,620,30,590,1,4,7,5.0,-98.0,2,2.0,Girl,Yr3-4,White British,1.0
273623,7,12,97.3104919513574,1.0,2,1.0,2.0,4,8,2,370,155,215,3,5,3,5.0,-98.0,1,2.0,Boy,Yr1-2,White British,0.0
273624,7,12,97.3104919513574,1.0,2,1.0,2.0,4,8,2,155,130,25,4,3,0,9.0,-98.0,2,2.0,Boy,Yr1-2,White British,0.0
273625,7,12,91.6313795305931,2.0,2,1.0,2.0,4,8,2,580,80,500,2,6,6,10.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
273626,7,12,91.6313795305931,2.0,2,1.0,2.0,4,8,2,150,0,150,4,5,0,10.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
274081,7,12,97.3104919513574,1.0,2,1.0,2.0,4,8,2,3620,505,3115,1,7,7,9.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
274084,7,12,97.3104919513574,1.0,2,1.0,2.0,4,8,2,865,335,530,1,7,7,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
274085,7,12,97.3104919513574,1.0,2,1.0,3.0,4,8,2,525,50,475,2,7,5,10.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
274098,7,12,97.3104919513574,1.0,2,5.0,2.0,4,8,2,400,80,320,3,5,5,10.0,-98.0,2,2.0,Boy,Yr1-2,Black,0.0
274100,7,12,97.3104919513574,1.0,2,1.0,1.0,4,8,2,1015,675,340,2,7,5,5.0,-98.0,2,2.0,Boy,Yr1-2,White British,1.0
274194,7,12,97.3104919513574,1.0,2,1.0,2.0,4,8,2,930,210,720,1,7,7,10.0,-98.0,1,2.0,Boy,Yr1-2,White British,1.0
274225,7,12,91.6313795305931,2.0,2,1.0,1.0,4,8,2,95,90,5,4,3,0,9.0,-98.0,2,2.0,Girl,Yr1-2,White British,0.0
274305,7,12,91.6313795305931,2.0,2,1.0,3.0,4,8,2,620,170,450,2,7,4,10.0,-98.0,2,2.0,Girl,Yr1-2,White British,1.0
274333,7,12,94.4282550549971,,2,,,4,8,2,245,190,55,3,5,2,,-98.0,1,2.0,,Yr1-2,,0.0
274344,7,12,91.6313795305931,2.0,2,1.0,2.0,4,8,2,505,305,200,2,7,2,7.0,-98.0,1,2.0,Girl,Yr1-2,White British,1.0
254274,7,12,337.98330042109,1.0,1,1.0,2.0,5,10,1,1645,250,1395,1,7,7,-98.0,-98.0,2,1.0,Boy,Yr1-2,White British,1.0
258874,7,12,343.227628643607,2.0,1,5.0,2.0,5,10,1,1845,120,1725,1,7,7,-98.0,-98.0,1,1.0,Girl,Yr1-2,Black,1.0
269281,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,405,130,275,3,6,3,8.0,-98.0,1,1.0,Boy,Yr3-4,White British,0.0
269391,7,12,38.1302052713852,2.0,3,1.0,1.0,5,10,1,260,15,245,3,1,0,10.0,-98.0,2,1.0,Girl,Yr3-4,White British,0.0
269395,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,375,90,285,3,5,2,8.0,-98.0,2,1.0,Boy,Yr3-4,White British,0.0
269399,7,12,38.1302052713852,2.0,3,1.0,2.0,5,10,1,855,245,610,1,7,7,8.0,-98.0,1,1.0,Girl,Yr3-4,White British,1.0
272618,7,12,343.227628643607,2.0,1,1.0,4.0,5,10,1,790,60,730,2,7,6,-98.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
279113,7,12,343.227628643607,2.0,1,1.0,2.0,5,10,1,220,40,180,3,2,1,-98.0,-98.0,2,1.0,Girl,Yr1-2,White British,0.0
280019,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,1065,115,950,2,3,3,8.0,-98.0,2,1.0,Boy,Yr3-4,White British,1.0
280020,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,490,90,400,2,4,6,10.0,-98.0,2,1.0,Boy,Yr3-4,White British,1.0
280021,7,12,44.7141901517503,1.0,3,2.0,3.0,5,10,1,200,75,125,4,5,0,7.0,-98.0,2,1.0,Boy,Yr3-4,White Other,0.0
280023,7,12,41.2911758560746,4.0,3,1.0,2.0,5,10,1,1545,480,1065,1,7,7,7.0,-98.0,2,1.0,,Yr3-4,White British,1.0
280024,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,935,170,765,1,7,7,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,1.0
280025,7,12,44.7141901517503,1.0,3,2.0,1.0,5,10,1,1635,365,1270,1,7,7,7.0,-98.0,2,1.0,Boy,Yr3-4,White Other,1.0
280028,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,15,15,0,4,2,0,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,0.0
280030,7,12,44.7141901517503,1.0,3,1.0,1.0,5,10,1,15,10,5,4,1,0,1.0,-98.0,2,1.0,Boy,Yr3-4,White British,0.0
280031,7,12,44.7141901517503,1.0,3,6.0,2.0,5,10,1,1090,245,845,1,6,7,9.0,-98.0,1,1.0,Boy,Yr3-4,Other,1.0
280033,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,450,80,370,2,6,3,8.0,-98.0,1,1.0,Boy,Yr3-4,White British,1.0
280034,7,12,44.7141901517503,1.0,3,1.0,1.0,5,10,1,25,15,10,4,1,0,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,0.0
280038,7,12,38.1302052713852,2.0,3,1.0,1.0,5,10,1,1295,235,1060,1,7,7,7.0,-98.0,1,1.0,Girl,Yr3-4,White British,1.0
280039,7,12,44.7141901517503,1.0,3,1.0,1.0,5,10,1,360,90,270,3,4,3,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,0.0
280041,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,0,0,0,4,0,0,2.0,-98.0,2,1.0,Boy,Yr3-4,White British,0.0
280043,7,12,44.7141901517503,1.0,3,7.0,2.0,5,10,1,550,40,510,1,5,7,7.0,-98.0,2,1.0,Boy,Yr3-4,,1.0
280046,7,12,38.1302052713852,2.0,3,5.0,2.0,5,10,1,925,220,705,2,7,6,10.0,-98.0,1,1.0,Girl,Yr3-4,Black,1.0
280048,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,115,95,20,4,2,0,8.0,-98.0,2,1.0,Boy,Yr3-4,White British,0.0
280050,7,12,44.7141901517503,1.0,3,1.0,1.0,5,10,1,395,115,280,3,5,2,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,0.0
280187,7,12,44.7141901517503,1.0,3,1.0,1.0,5,10,1,1115,335,780,1,7,7,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,1.0
280191,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,1480,415,1065,1,7,7,2.0,-98.0,2,1.0,Boy,Yr3-4,White British,1.0
280195,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,455,105,350,2,7,5,10.0,-98.0,1,1.0,Boy,Yr3-4,White British,1.0
280203,7,12,38.1302052713852,2.0,3,1.0,2.0,5,10,1,250,20,230,3,3,3,2.0,-98.0,2,1.0,Girl,Yr3-4,White British,0.0
280213,7,12,38.1302052713852,2.0,3,1.0,1.0,5,10,1,75,25,50,4,2,0,8.0,-98.0,1,1.0,Girl,Yr3-4,White British,0.0
280227,7,12,44.7141901517503,1.0,3,1.0,3.0,5,10,1,895,140,755,2,6,6,0.0,-98.0,2,1.0,Boy,Yr3-4,White British,1.0
280229,7,12,38.1302052713852,2.0,3,1.0,1.0,5,10,1,495,165,330,2,5,3,5.0,-98.0,2,1.0,Girl,Yr3-4,White British,1.0
280230,7,12,44.7141901517503,1.0,3,2.0,2.0,5,10,1,1355,350,1005,1,7,7,7.0,-98.0,1,1.0,Boy,Yr3-4,White Other,1.0
280231,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,485,125,360,2,7,5,7.0,-98.0,1,1.0,Boy,Yr3-4,White British,1.0
280242,7,12,44.7141901517503,1.0,3,1.0,2.0,5,10,1,215,55,160,3,4,2,9.0,-98.0,2,1.0,Boy,Yr3-4,White British,0.0
280244,7,12,38.1302052713852,2.0,3,1.0,2.0,5,10,1,0,0,0,4,0,0,7.0,-98.0,2,1.0,Girl,Yr3-4,White British,0.0
280328,7,12,41.2911758560746,3.0,3,3.0,4.0,5,10,1,-96,-96,-96,2,6,3,10.0,-98.0,3,1.0,Other,Yr3-4,Mixed,0.0
280333,7,12,38.1302052713852,2.0,3,1.0,1.0,5,10,1,105,30,75,4,1,0,9.0,-98.0,1,1.0,Girl,Yr3-4,White British,0.0
280371,7,12,56.7350695398788,2.0,2,7.0,3.0,5,10,1,0,0,0,4,0,0,8.0,-98.0,1,1.0,Girl,Yr1-2,,0.0
280380,7,12,56.7350695398788,2.0,2,1.0,2.0,5,10,1,1860,590,1270,1,7,7,10.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280382,7,12,60.7599797685066,1.0,2,3.0,2.0,5,10,1,75,40,35,4,2,0,10.0,-98.0,2,1.0,Boy,Yr1-2,Mixed,0.0
280383,7,12,60.7599797685066,1.0,2,1.0,2.0,5,10,1,180,120,60,4,3,1,10.0,-98.0,2,1.0,Boy,Yr1-2,White British,0.0
280385,7,12,60.7599797685066,1.0,2,1.0,3.0,5,10,1,0,0,0,4,0,0,4.0,-98.0,1,1.0,Boy,Yr1-2,White British,0.0
280386,7,12,60.7599797685066,1.0,2,1.0,1.0,5,10,1,70,30,40,4,1,0,10.0,-98.0,2,1.0,Boy,Yr1-2,White British,0.0
280387,7,12,56.7350695398788,2.0,2,1.0,2.0,5,10,1,1470,275,1195,1,7,7,10.0,-98.0,2,1.0,Girl,Yr1-2,White British,1.0
280390,7,12,56.7350695398788,2.0,2,5.0,2.0,5,10,1,0,0,0,4,0,0,10.0,-98.0,1,1.0,Girl,Yr1-2,Black,0.0
280391,7,12,56.7350695398788,2.0,2,5.0,1.0,5,10,1,515,205,310,2,5,4,10.0,-98.0,2,1.0,Girl,Yr1-2,Black,1.0
280392,7,12,60.7599797685066,1.0,2,7.0,2.0,5,10,1,15,15,0,4,0,0,1.0,-98.0,2,1.0,Boy,Yr1-2,,0.0
280396,7,12,56.7350695398788,2.0,2,6.0,2.0,5,10,1,275,75,200,3,5,3,6.0,-98.0,2,1.0,Girl,Yr1-2,Other,0.0
280397,7,12,56.7350695398788,2.0,2,1.0,2.0,5,10,1,1015,145,870,1,7,7,8.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280398,7,12,60.7599797685066,1.0,2,1.0,1.0,5,10,1,310,150,160,3,4,2,7.0,-98.0,2,1.0,Boy,Yr1-2,White British,0.0
280399,7,12,60.7599797685066,1.0,2,1.0,2.0,5,10,1,175,90,85,4,5,1,9.0,-98.0,2,1.0,Boy,Yr1-2,White British,0.0
280400,7,12,60.7599797685066,1.0,2,5.0,1.0,5,10,1,505,0,505,2,6,2,9.0,-98.0,2,1.0,Boy,Yr1-2,Black,1.0
280401,7,12,56.7350695398788,2.0,2,1.0,4.0,5,10,1,465,70,395,2,4,3,8.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280402,7,12,56.7350695398788,2.0,2,7.0,1.0,5,10,1,0,0,0,4,0,0,10.0,-98.0,1,1.0,Girl,Yr1-2,,0.0
280403,7,12,56.7350695398788,2.0,2,1.0,3.0,5,10,1,1380,305,1075,1,7,7,10.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280405,7,12,56.7350695398788,2.0,2,1.0,1.0,5,10,1,60,30,30,4,1,0,10.0,-98.0,1,1.0,Girl,Yr1-2,White British,0.0
280406,7,12,56.7350695398788,2.0,2,1.0,3.0,5,10,1,970,280,690,1,7,7,4.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280409,7,12,337.98330042109,1.0,1,1.0,2.0,5,10,1,535,90,445,2,6,4,-98.0,-98.0,2,1.0,Boy,Yr1-2,White British,1.0
280410,7,12,343.227628643607,2.0,1,1.0,2.0,5,10,1,1905,490,1415,1,7,7,-98.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280411,7,12,337.98330042109,1.0,1,1.0,3.0,5,10,1,210,100,110,3,3,2,-98.0,-98.0,1,1.0,Boy,Yr1-2,White British,0.0
280543,7,12,56.7350695398788,2.0,2,1.0,2.0,5,10,1,390,110,280,3,3,1,5.0,-98.0,2,1.0,Girl,Yr1-2,White British,0.0
280550,7,12,56.7350695398788,2.0,2,1.0,1.0,5,10,1,45,0,45,4,1,0,10.0,-98.0,2,1.0,Girl,Yr1-2,White British,0.0
280551,7,12,60.7599797685066,1.0,2,5.0,3.0,5,10,1,45,30,15,4,1,0,10.0,-98.0,2,1.0,Boy,Yr1-2,Black,0.0
280554,7,12,56.7350695398788,2.0,2,1.0,2.0,5,10,1,970,265,705,2,6,6,10.0,-98.0,1,1.0,Girl,Yr1-2,White British,1.0
280555,7,12,60.7599797685066,1.0,2,1.0,1.0,5,10,1,735,205,530,2,7,6,10.0,-98.0,2,1.0,Boy,Yr1-2,White British,1.0
280558,7,12,60.7599797685066,1.0,2,1.0,2.0,5,10,1,250,35,215,3,4,1,9.0,-98.0,1,1.0,Boy,Yr1-2,White British,0.0
280559,7,12,56.7350695398788,2.0,2,1.0,3.0,5,10,1,295,45,250,3,4,4,0.0,-98.0,2,1.0,Girl,Yr1-2,White British,0.0
280586,7,12,60.7599797685066,1.0,2,1.0,3.0,5,10,1,590,195,395,2,7,6,8.0,-98.0,1,1.0,Boy,Yr1-2,White British,1.0
280589,7,12,56.7350695398788,2.0,2,1.0,4.0,5,10,1,845,210,635,2,6,4,9.0,-98.0,2,1.0,Girl,Yr1-2,White British,1.0
280592,7,12,56.7350695398788,2.0,2,1.0,3.0,5,10,1,260,60,200,3,4,1,10.0,-98.0,1,1.0,Girl,Yr1-2,White British,0.0
177722,7,43,59.2008340096477,1.0,4,2.0,2.0,2,3,1,280,60,220,3,3,2,7.0,8.0,1,,Boy,Yr3-4,White Other,0.0
177724,7,43,59.2008340096477,1.0,4,4.0,2.0,2,3,1,525,300,225,2,4,4,10.0,10.0,2,,Boy,Yr3-4,Asian,1.0
177725,7,43,63.8886725969477,,4,,,2,3,1,635,245,390,2,6,4,,,1,,,Yr3-4,,1.0
177726,7,43,59.2008340096477,1.0,4,4.0,2.0,2,3,1,0,0,0,4,0,0,7.0,10.0,2,,Boy,Yr3-4,Asian,0.0
177727,7,43,63.8886725969477,,4,,,2,3,1,780,125,655,1,7,7,,,2,,,Yr3-4,,1.0
177728,7,43,68.9477088825208,2.0,4,7.0,3.0,2,3,1,220,60,160,3,2,2,7.0,6.0,1,,Girl,Yr3-4,,0.0
177736,7,43,53.4594946314855,4.0,5,2.0,3.0,2,3,1,1130,505,625,2,7,6,6.0,7.0,1,,,Yr5-6,White Other,1.0
177737,7,43,59.284029959263,1.0,5,5.0,2.0,2,3,1,795,370,425,2,7,5,10.0,9.0,1,,Boy,Yr5-6,Black,1.0
177738,7,43,59.284029959263,1.0,5,6.0,2.0,2,3,1,270,90,180,3,4,3,6.0,7.0,2,,Boy,Yr5-6,Other,0.0
177739,7,43,59.284029959263,1.0,5,4.0,2.0,2,3,1,1150,390,760,1,7,7,5.0,8.0,1,,Boy,Yr5-6,Asian,1.0
177740,7,43,59.284029959263,1.0,5,6.0,2.0,2,3,1,1220,800,420,1,5,7,6.0,6.0,1,,Boy,Yr5-6,Other,1.0
177741,7,43,48.2072061249681,2.0,5,4.0,2.0,2,3,1,0,0,0,4,2,0,6.0,6.0,1,,Girl,Yr5-6,Asian,0.0
177743,7,43,53.4594946314855,,5,,,2,3,1,475,445,30,2,6,5,,,1,,,Yr5-6,,1.0
177749,7,43,53.4594946314855,,5,,,2,3,1,80,30,50,4,1,1,5.0,,2,,,Yr5-6,,0.0
177762,7,43,60.5751916635893,,5,,,2,3,1,105,30,75,4,5,1,,,1,,,Yr5-6,,0.0
177763,7,43,57.7207385088198,2.0,5,6.0,1.0,2,3,1,530,300,230,2,5,5,8.0,6.0,1,,Girl,Yr5-6,Other,1.0
177764,7,43,63.5708061980648,1.0,5,6.0,2.0,2,3,1,260,60,200,3,1,1,10.0,10.0,2,,Boy,Yr5-6,Other,0.0
177765,7,43,63.5708061980648,1.0,5,5.0,2.0,2,3,1,0,0,0,4,2,0,4.0,2.0,1,,Boy,Yr5-6,Black,0.0
177766,7,43,63.5708061980648,1.0,5,3.0,2.0,2,3,1,80,30,50,4,2,1,8.0,9.0,2,,Boy,Yr5-6,Mixed,0.0
177767,7,43,63.5708061980648,1.0,5,5.0,2.0,2,3,1,1135,225,910,1,7,7,10.0,8.0,1,,Boy,Yr5-6,Black,1.0
177768,7,43,60.5751916635893,4.0,5,2.0,3.0,2,3,1,315,90,225,3,5,3,7.0,6.0,1,,,Yr5-6,White Other,0.0
177769,7,43,57.7207385088198,2.0,5,3.0,4.0,2,3,1,60,60,0,4,0,0,7.0,7.0,2,,Girl,Yr5-6,Mixed,0.0
177770,7,43,63.8886725969477,,4,,,2,3,1,0,0,0,4,5,0,10.0,8.0,1,,,Yr3-4,,0.0
177771,7,43,63.5708061980648,1.0,5,5.0,2.0,2,3,1,295,95,200,3,3,3,9.0,8.0,1,,Boy,Yr5-6,Black,0.0
177773,7,43,63.8886725969477,,4,,,2,3,1,195,90,105,4,3,3,-94.0,,2,,,Yr3-4,,0.0
177778,7,43,57.7207385088198,2.0,5,7.0,2.0,2,3,1,220,120,100,3,2,2,5.0,7.0,1,,Girl,Yr5-6,,0.0
177787,7,43,63.5708061980648,1.0,5,1.0,2.0,2,3,1,655,330,325,2,5,5,7.0,5.0,1,,Boy,Yr5-6,White British,1.0
