venue_name,activity,LAD24NM,provider,n_occurrences,lat,lon
Dormers Wells Leisure Centre,Lane Swim Fast Wed 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Fri 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Fri 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Fri 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Mon 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Mon 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Mon 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Sat 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Thu 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Thu 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Thu 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Tue 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Tue 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Tue 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Tue 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Wed 06:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Wed 07:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Wed 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Med Wed 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Fri 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Fri 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Fri 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Mon 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Mon 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Mon 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Thu 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Thu 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Thu 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Tue 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Tue 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Tue 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Tue 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Wed 06:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Wed 07:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Wed 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Lane Swim Slow Wed 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,No Strings Thu 18:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Mon 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Mon 08:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Mon 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Sun 09:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Sun 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Sun 10:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Sun 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Launch Taste Sun 12:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,PT Taster Session,Ealing,Everyone Active,24,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 11:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 19:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Fri 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 11:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 19:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Mon 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 15:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 16:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sat 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 16:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Sun 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 11:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 19:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Thu 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 06:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 07:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 09:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 10:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 11:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 19:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Tue 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 06:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 07:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 08:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 09:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 10:30,Ealing,Everyone Active,3,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 11:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 12:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 13:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 14:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 17:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 18:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 19:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Parent & Junior Wed 20:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Personal Training,Ealing,Everyone Active,6,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 1 Fri 15:45 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 1 Sun 09:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 1 Sun 09:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 1 Wed 15:45 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 1 Wed 17:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Pre School 2 Wed 17:45 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Public Swimming Sat 08:30,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Public Swimming Sat 16:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Public Swimming Thu 20:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Shred & Tone Tue 08:00,Ealing,Everyone Active,2,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 16:45 Wed Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Fri 16:15 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Fri 16:45 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Fri 17:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Mon 16:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Mon 17:15 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Mon 17:45 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Mon 18:15 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Sun 10:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Thurs 15:45 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Wed 16:15 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 1 Wed 18:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 (7+) Wed 15:45 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 (7+) Wed 16:45 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 17:15 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 7+ 18:30 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 7+ Sun 13:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 7+ Sun 14:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 7+ Thu 18:15 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 7+ Thurs 17:45 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Fri 16:30 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Fri 17:15 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Mon 17:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Mon 17:45 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Sun 11:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Thu 16:30 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Thur 15:45 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Thur 17:00 Js,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Tues 16:30 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Tues 17:00 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 2 Wed 17:45 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Fri 16:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Fri 17:00 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Mon 16:15 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Mon 16:45 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Mon 18:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Sun 10:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Sun 11:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Sun 13:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Sun 14:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Thu 16:15 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Thu 16:45 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Thu 17:15 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Tue 17:30 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Tues 16:00 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Tues 18:00 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Wed 16:15 Ab,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 3 Wed 18:15 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Fri 16:00 Ki,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Fri 16:30 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Fri 17:00 Lt,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Mon 16:00 Ks,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Mon 16:30 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Mon 17:00 Dr,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Mon 17:30 Ks,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Sun 10:00 Na,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Sun 11:00 Na,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Thu 16:15 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Thu 16:45 Gl,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Tue 16:00 Dg,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Tue 16:30 Dg,Ealing,Everyone Active,1,51.51413,-0.36478
Dormers Wells Leisure Centre,Stage 4 Wed 16:00 Js,Ealing,Everyone Active,1,51.51413,-0.36478
