id,name,activity,price,location_name,street,locality,postcode,latitude,longitude,price_imputed,activity_type,borough,price_gbp,session_id,provider_group,source_operator,activity_raw,is_free,start_time,end_time,days_of_week,session_count,is_online,url,n_occurrences,street_address,first_session_id,unified_id
,Lane Swim Slow Sun 18:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10082,Everyone Active,Everyone Active,Swimming,False,18:00,19:00,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM180075&Culture=en-GB,1.0,1 Stratford Place ,EA_00000000000346174416,V_10082
,Lane Swim Slow Sun 18:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10083,Everyone Active,Everyone Active,Swimming,False,18:30,19:30,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM183098&Culture=en-GB,1.0,1 Stratford Place ,EA_00000000001235227795,V_10083
,Lane Swim Slow Sun 19:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10084,Everyone Active,Everyone Active,Swimming,False,19:00,20:00,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM190098&Culture=en-GB,1.0,1 Stratford Place ,EA_00000000001235215407,V_10084
,Lane Swim Slow Sun 19:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10085,Everyone Active,Everyone Active,Swimming,False,19:30,20:30,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM193098&Culture=en-GB,3.0,1 Stratford Place ,EA_00000000001235227815,V_10085
,Lane Swim Slow Sun 20:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10086,Everyone Active,Everyone Active,Swimming,False,20:00,21:00,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM200098&Culture=en-GB,1.0,1 Stratford Place ,EA_00000000001235215431,V_10086
,Lane Swim Slow Sun 20:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10087,Everyone Active,Everyone Active,Swimming,False,20:30,21:30,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4ST203098&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235227619,V_10087
,Lane Swim Slow Sun 21:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10088,Everyone Active,Everyone Active,Swimming,False,21:00,22:00,Sunday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3307WS4SM210098&Culture=en-GB,1.0,1 Stratford Place ,EA_00000000001235215455,V_10088
,Lane Swim Slow Thu 06:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10089,Everyone Active,Everyone Active,Swimming,False,06:00,07:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM060075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346177297,V_10089
,Lane Swim Slow Thu 08:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10090,Everyone Active,Everyone Active,Swimming,False,08:15,09:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM081598&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235213324,V_10090
,Lane Swim Slow Thu 08:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10091,Everyone Active,Everyone Active,Swimming,False,08:30,09:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM083075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346177751,V_10091
,Lane Swim Slow Thu 08:45,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10092,Everyone Active,Everyone Active,Swimming,False,08:45,09:45,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM084575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346177800,V_10092
,Lane Swim Slow Thu 09:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10093,Everyone Active,Everyone Active,Swimming,False,09:00,10:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM090075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000000346177851,V_10093
,Lane Swim Slow Thu 09:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10094,Everyone Active,Everyone Active,Swimming,False,09:15,10:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM091575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346177900,V_10094
,Lane Swim Slow Thu 09:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10095,Everyone Active,Everyone Active,Swimming,False,09:30,10:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM093075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346177952,V_10095
,Lane Swim Slow Thu 09:45,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10096,Everyone Active,Everyone Active,Swimming,False,09:45,10:45,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM094575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178000,V_10096
,Lane Swim Slow Thu 10:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10097,Everyone Active,Everyone Active,Swimming,False,10:00,11:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3303WS4ST100098&Culture=en-GB,3.0,1 Stratford Place ,EA_00000000001235230295,V_10097
,Lane Swim Slow Thu 10:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10098,Everyone Active,Everyone Active,Swimming,False,10:15,11:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM101575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178102,V_10098
,Lane Swim Slow Thu 10:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10099,Everyone Active,Everyone Active,Swimming,False,10:30,11:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM103075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178153,V_10099
,Lane Swim Slow Thu 11:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10100,Everyone Active,Everyone Active,Swimming,False,11:00,12:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4ST110098&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000001235230334,V_10100
,Lane Swim Slow Thu 11:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10101,Everyone Active,Everyone Active,Swimming,False,11:15,12:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM111575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178253,V_10101
,Lane Swim Slow Thu 11:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10102,Everyone Active,Everyone Active,Swimming,False,11:30,12:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM113075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178305,V_10102
,Lane Swim Slow Thu 12:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10103,Everyone Active,Everyone Active,Swimming,False,12:00,13:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM120075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178355,V_10103
,Lane Swim Slow Thu 12:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10104,Everyone Active,Everyone Active,Swimming,False,12:15,13:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM121575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178406,V_10104
,Lane Swim Slow Thu 12:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10105,Everyone Active,Everyone Active,Swimming,False,12:30,13:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM123075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178457,V_10105
,Lane Swim Slow Thu 13:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10106,Everyone Active,Everyone Active,Swimming,False,13:00,14:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4ST130098&Culture=en-GB,5.0,1 Stratford Place ,EA_00000000001235230374,V_10106
,Lane Swim Slow Thu 13:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10107,Everyone Active,Everyone Active,Swimming,False,13:30,14:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM133075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178559,V_10107
,Lane Swim Slow Thu 14:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10108,Everyone Active,Everyone Active,Swimming,False,14:00,15:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM140075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000000346178610,V_10108
,Lane Swim Slow Thu 14:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10109,Everyone Active,Everyone Active,Swimming,False,14:30,15:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM143075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178662,V_10109
,Lane Swim Slow Thu 15:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10110,Everyone Active,Everyone Active,Swimming,False,15:00,16:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM150075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000000346178712,V_10110
,Lane Swim Slow Thu 15:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10111,Everyone Active,Everyone Active,Swimming,False,15:30,16:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM153075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346178764,V_10111
,Lane Swim Slow Thu 16:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10112,Everyone Active,Everyone Active,Swimming,False,16:00,17:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4ST160075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346150611,V_10112
,Lane Swim Slow Thu 16:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10113,Everyone Active,Everyone Active,Swimming,False,16:30,17:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM163075&Culture=en-GB,6.0,1 Stratford Place ,EA_00000000000346178865,V_10113
,Lane Swim Slow Thu 17:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10114,Everyone Active,Everyone Active,Swimming,False,17:00,18:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4ST170075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346150715,V_10114
,Lane Swim Slow Thu 17:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10115,Everyone Active,Everyone Active,Swimming,False,17:30,18:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM173075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346179069,V_10115
,Lane Swim Slow Thu 18:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10116,Everyone Active,Everyone Active,Swimming,False,18:30,19:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM183075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346179172,V_10116
,Lane Swim Slow Thu 19:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10117,Everyone Active,Everyone Active,Swimming,False,19:00,20:00,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4ST190098&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235225003,V_10117
,Lane Swim Slow Thu 19:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10118,Everyone Active,Everyone Active,Swimming,False,19:30,20:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM193075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000000346179272,V_10118
,Lane Swim Slow Thu 20:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10119,Everyone Active,Everyone Active,Swimming,False,20:30,21:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM203097&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235213519,V_10119
,Lane Swim Slow Thu 21:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10120,Everyone Active,Everyone Active,Swimming,False,21:15,22:15,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM211598&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235213614,V_10120
,Lane Swim Slow Thu 21:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10121,Everyone Active,Everyone Active,Swimming,False,21:30,22:30,Thursday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3304WS4SM213097&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235213662,V_10121
,Lane Swim Slow Tue 06:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10122,Everyone Active,Everyone Active,Swimming,False,06:00,07:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM060075&Culture=en-GB,6.0,1 Stratford Place ,EA_00000000001235205849,V_10122
,Lane Swim Slow Tue 06:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10123,Everyone Active,Everyone Active,Swimming,False,06:30,07:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM063075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235205951,V_10123
,Lane Swim Slow Tue 07:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10124,Everyone Active,Everyone Active,Swimming,False,07:30,08:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM073075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206053,V_10124
,Lane Swim Slow Tue 08:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10125,Everyone Active,Everyone Active,Swimming,False,08:30,09:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM083075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000001235206155,V_10125
,Lane Swim Slow Tue 09:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10126,Everyone Active,Everyone Active,Swimming,False,09:00,10:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM090075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206206,V_10126
,Lane Swim Slow Tue 09:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10127,Everyone Active,Everyone Active,Swimming,False,09:15,10:15,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM091575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206255,V_10127
,Lane Swim Slow Tue 09:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10128,Everyone Active,Everyone Active,Swimming,False,09:30,10:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM093075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206306,V_10128
,Lane Swim Slow Tue 10:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10129,Everyone Active,Everyone Active,Swimming,False,10:00,11:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM100075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206357,V_10129
,Lane Swim Slow Tue 10:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10130,Everyone Active,Everyone Active,Swimming,False,10:15,11:15,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM101575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206406,V_10130
,Lane Swim Slow Tue 10:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10131,Everyone Active,Everyone Active,Swimming,False,10:30,11:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM103075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206457,V_10131
,Lane Swim Slow Tue 11:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10132,Everyone Active,Everyone Active,Swimming,False,11:00,12:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM110075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206508,V_10132
,Lane Swim Slow Tue 11:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10133,Everyone Active,Everyone Active,Swimming,False,11:15,12:15,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM111575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206557,V_10133
,Lane Swim Slow Tue 11:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10134,Everyone Active,Everyone Active,Swimming,False,11:30,12:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM113075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206608,V_10134
,Lane Swim Slow Tue 12:15,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10135,Everyone Active,Everyone Active,Swimming,False,12:15,13:15,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM121575&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206710,V_10135
,Lane Swim Slow Tue 12:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10136,Everyone Active,Everyone Active,Swimming,False,12:30,13:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM123075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206761,V_10136
,Lane Swim Slow Tue 13:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10137,Everyone Active,Everyone Active,Swimming,False,13:00,14:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4ST130075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000001235208083,V_10137
,Lane Swim Slow Tue 13:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10138,Everyone Active,Everyone Active,Swimming,False,13:30,14:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM133075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235206914,V_10138
,Lane Swim Slow Tue 14:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10139,Everyone Active,Everyone Active,Swimming,False,14:00,15:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4ST140075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000001235207067,V_10139
,Lane Swim Slow Tue 14:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10140,Everyone Active,Everyone Active,Swimming,False,14:30,15:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM143075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235207167,V_10140
,Lane Swim Slow Tue 15:00,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10141,Everyone Active,Everyone Active,Swimming,False,15:00,16:00,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4ST150075&Culture=en-GB,4.0,1 Stratford Place ,EA_00000000001235208236,V_10141
,Lane Swim Slow Tue 15:30,,,London Aquatics Centre,,,E20 1EJ,51.54038,-0.01056,,Swimming,Newham,5.9,V_10142,Everyone Active,Everyone Active,Swimming,False,15:30,16:30,Tuesday,,,https://book.everyoneactive.com/Connect/landing.aspx?Site=0330&Activities=3302WS4SM153075&Culture=en-GB,2.0,1 Stratford Place ,EA_00000000001235207318,V_10142
