survey_year,geography_level,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress,source_file
2018-19,borough,City of London,Relig7,Hindu,0.0,0.0,100.0,1.0,0.0703081277356416,True,surveydata1819.sav
2018-19,borough,City of London,Relig7,Jewish,24.228817915284633,0.0,75.77118208471538,2.0,0.35810694156142636,True,surveydata1819.sav
2018-19,borough,City of London,Relig7,Muslim,100.0,0.0,0.0,1.0,0.11359573173785746,True,surveydata1819.sav
2018-19,borough,City of London,Relig7,No religion,73.74615013737298,16.343636534921252,9.910213327705769,31.0,3.40726545405095,False,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Buddhist,60.043028544564336,0.0,39.95697145543567,2.0,14.006179286424631,True,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Christian,65.10357387506292,13.439469422852824,21.456956702084273,81.0,205.5409740260115,False,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Hindu,36.92777096108884,0.0,63.07222903891117,5.0,17.724803344820966,True,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Jewish,100.0,0.0,0.0,1.0,0.5068130607573023,True,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Muslim,46.21079565917042,17.00744753250926,36.781756808320324,11.0,33.30721816515019,True,surveydata1819.sav
2018-19,borough,Croydon,Relig7,No religion,44.10462804794118,6.697183385478795,49.198188566580015,38.0,99.82378509866052,False,surveydata1819.sav
2018-19,borough,Croydon,Relig7,Sikh,100.0,0.0,0.0,2.0,14.523154234369347,True,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Buddhist,24.6864798309222,0.0,75.3135201690778,2.0,1.9026243469318467,True,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Christian,47.73500203725602,14.766376607791242,37.498621354952746,63.0,126.81861769970737,False,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Hindu,50.51640523613307,10.631811790742288,38.85178297312466,11.0,39.05235317913708,True,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Jewish,47.26872231011664,52.73127768988336,0.0,2.0,1.5780911191749305,True,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Muslim,67.76484090234536,12.598810046676142,19.63634905097849,29.0,83.63869544905262,True,surveydata1819.sav
2018-19,borough,Ealing,Relig7,No religion,81.8004220532859,3.4829831206932003,14.71659482602091,37.0,67.22175405637358,False,surveydata1819.sav
2018-19,borough,Ealing,Relig7,Sikh,62.80457076534629,32.57796100542217,4.617468229231533,10.0,48.23272371248109,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Any other religion,26.154022491240237,0.0,73.84597750875976,2.0,2.3921393359870384,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Buddhist,100.0,0.0,0.0,1.0,0.46504167580641903,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Christian,63.64867200972378,16.70613831997249,19.64518967030372,82.0,178.21109419428032,False,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Hindu,76.88646419662241,0.0,23.113535803377594,6.0,17.294235499192723,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Jewish,100.0,0.0,0.0,3.0,8.422035711371677,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,Muslim,92.85864504202897,7.141354957971041,0.0,9.0,33.25985499820133,True,surveydata1819.sav
2018-19,borough,Enfield,Relig7,No religion,72.37984128321354,8.128116439042294,19.492042277744158,43.0,79.48769250172637,False,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,Buddhist,0.0,22.059592286703673,77.94040771329632,2.0,2.6894526062406645,True,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,Christian,64.10574612081642,13.189768173280154,22.704485705903416,69.0,150.43373939683954,False,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,Hindu,90.55603623452068,0.0,9.44396376547932,2.0,4.7693248611374734,True,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,Jewish,100.0,0.0,0.0,1.0,1.8319387544241106,True,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,Muslim,58.98707420533233,41.01292579466769,0.0,10.0,38.84682934491957,True,surveydata1819.sav
2018-19,borough,Greenwich,Relig7,No religion,71.42045699118226,5.292841339037311,23.286701669780403,58.0,80.31572050417208,False,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Any other religion,83.78843305723316,0.0,16.211566942766833,4.0,3.585110621893541,True,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Buddhist,18.97537913840963,0.0,81.02462086159038,2.0,2.724100125168774,True,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Christian,70.84823529559787,13.257960544851466,15.893804159550657,54.0,130.80473697982433,False,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Hindu,26.005412755298448,0.0,73.99458724470155,2.0,6.920358908431526,True,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Jewish,100.0,0.0,0.0,4.0,8.29743835102389,True,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Muslim,31.704973851211083,20.34404097258529,47.950985176203616,15.0,42.35491625110763,True,surveydata1819.sav
2018-19,borough,Hackney,Relig7,No religion,84.3478311363417,6.0684547086505365,9.583714155007774,66.0,120.79409123519643,False,surveydata1819.sav
2018-19,borough,Hackney,Relig7,Sikh,0.0,30.3856170217398,69.6143829782602,2.0,10.24658615397421,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Relig7,Buddhist,100.0,0.0,0.0,2.0,1.3751641983036378,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Relig7,Christian,81.38388209061499,10.118688936419014,8.497428972965999,83.0,91.63624265739269,False,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Relig7,Hindu,29.548389730620634,0.0,70.45161026937936,2.0,6.925221568886584,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Relig7,Muslim,46.454679652571166,0.0,53.545320347428834,4.0,8.409285115682868,True,surveydata1819.sav
2018-19,borough,Hammersmith and Fulham,Relig7,No religion,89.37698056284967,4.806669279641007,5.816350157509353,55.0,77.21626830100449,False,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Any other religion,62.96643485361339,37.0335651463866,0.0,2.0,4.91732958671637,True,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Buddhist,100.0,0.0,0.0,2.0,8.204166496113098,True,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Christian,66.30209935838504,19.633678567489675,14.064222074125295,72.0,117.59676486031238,False,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Hindu,25.70433132746242,12.902425011864194,61.39324366067339,5.0,11.828266898390284,True,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Jewish,90.48424670949252,0.0,9.515753290507496,6.0,10.32068656666036,True,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Muslim,47.212452370719944,24.124337122348862,28.663210506931186,16.0,46.88962972789214,True,surveydata1819.sav
2018-19,borough,Haringey,Relig7,No religion,76.24185013274702,1.3364417972002027,22.421708070052766,65.0,108.23461788164536,False,surveydata1819.sav
2018-19,borough,Haringey,Relig7,Sikh,46.57236320131161,0.0,53.4276367986884,2.0,8.558143374223022,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Any other religion,50.43717524652389,41.94575472326332,7.61707003021279,8.0,22.10713527590918,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Buddhist,100.0,0.0,0.0,4.0,5.053217791489528,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Christian,62.19735477574518,16.84800185955308,20.95464336470174,60.0,77.98802451460547,False,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Hindu,47.65075375503422,9.634623645383316,42.71462259958247,33.0,65.3240108314806,False,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Jewish,82.70452179766058,0.0,17.295478202339424,9.0,9.094058504991445,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Muslim,71.06775703812293,4.31498882649243,24.617254135384623,8.0,17.840900181736913,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,No religion,80.95056852056564,4.354037767408062,14.69539371202628,19.0,22.197877216358698,True,surveydata1819.sav
2018-19,borough,Harrow,Relig7,Sikh,47.19991003519702,8.406734438389398,44.39335552641358,3.0,4.3866363039859095,True,surveydata1819.sav
2018-19,borough,Havering,Relig7,Any other religion,100.0,0.0,0.0,1.0,0.40111169973157434,True,surveydata1819.sav
2018-19,borough,Havering,Relig7,Christian,51.92085985775332,11.447777347870595,36.63136279437608,86.0,139.7391543316441,False,surveydata1819.sav
2018-19,borough,Havering,Relig7,Hindu,27.58624241190918,22.049463027638094,50.36429456045271,6.0,8.79868843365789,True,surveydata1819.sav
2018-19,borough,Havering,Relig7,Jewish,100.0,0.0,0.0,1.0,1.474717868294585,True,surveydata1819.sav
2018-19,borough,Havering,Relig7,Muslim,40.79462855987671,22.62785705111386,36.57751438900943,6.0,18.722525600625012,True,surveydata1819.sav
2018-19,borough,Havering,Relig7,No religion,65.93672768664746,8.079229759713586,25.984042553638947,39.0,54.774485600161306,False,surveydata1819.sav
2018-19,borough,Havering,Relig7,Sikh,77.66680503471183,0.0,22.333194965288175,4.0,5.190946825412996,True,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Any other religion,49.09540593145614,50.90459406854385,0.0,4.0,3.0781013848620256,True,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Christian,62.989889655501884,6.177767917669944,30.83234242682816,66.0,116.98622285190156,False,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Hindu,53.82391531961787,5.230226929897515,40.94585775048461,16.0,29.29827885091377,True,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Jewish,0.0,0.0,100.0,1.0,0.899389128362834,True,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Muslim,45.462351030677816,18.021938046599466,36.515710922722725,6.0,17.817988678926532,True,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,No religion,59.15778587337488,18.71919996590375,22.123014160721375,35.0,60.93364041855086,False,surveydata1819.sav
2018-19,borough,Hillingdon,Relig7,Sikh,11.745558980129415,18.007432965554486,70.24700805431611,8.0,22.92515292676792,True,surveydata1819.sav
2018-19,borough,Hounslow,Relig7,Any other religion,100.0,0.0,0.0,1.0,1.9075444291441603,True,surveydata1819.sav
2018-19,borough,Hounslow,Relig7,Christian,55.6107306299085,14.579660591503126,29.809608778588387,65.0,80.90962349459156,False,surveydata1819.sav
2018-19,borough,Hounslow,Relig7,Hindu,43.39950363471569,6.954406043800411,49.646090321483875,22.0,43.26811114208817,True,surveydata1819.sav
2018-19,borough,Hounslow,Relig7,Jewish,100.0,0.0,0.0,1.0,0.7659163900217135,True,surveydata1819.sav
2018-19,borough,Hounslow,Relig7,Muslim,73.06306646860976,11.497093180825582,15.439840350564655,26.0,69.27142987815883,True,surveydata1819.sav
